snapshot_id,snapshot_timestamp_utc,station_id,station_sequence,upstream_station,downstream_station,takt_time,standard_cycle_time,station_capacity,configuration_status
MS001398,2026-08-26 05:56:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001399,2026-08-26 05:56:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001400,2026-08-26 05:56:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001401,2026-08-26 05:56:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001402,2026-08-26 05:56:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001403,2026-08-26 05:56:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001404,2026-08-26 05:56:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001405,2026-08-26 05:57:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001406,2026-08-26 05:57:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001407,2026-08-26 05:57:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001408,2026-08-26 05:57:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001409,2026-08-26 05:57:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001410,2026-08-26 05:57:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001411,2026-08-26 05:57:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001412,2026-08-26 05:57:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001413,2026-08-26 05:57:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001414,2026-08-26 05:57:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001415,2026-08-26 05:57:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001416,2026-08-26 05:57:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001417,2026-08-26 05:58:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001418,2026-08-26 05:58:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001419,2026-08-26 05:58:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001420,2026-08-26 05:58:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001421,2026-08-26 05:58:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001422,2026-08-26 05:58:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001423,2026-08-26 05:58:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001424,2026-08-26 05:58:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001425,2026-08-26 05:58:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001426,2026-08-26 05:58:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001427,2026-08-26 05:58:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001428,2026-08-26 05:58:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001429,2026-08-26 05:59:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001430,2026-08-26 05:59:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001431,2026-08-26 05:59:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001432,2026-08-26 05:59:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001433,2026-08-26 05:59:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001434,2026-08-26 05:59:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001435,2026-08-26 05:59:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001436,2026-08-26 05:59:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001437,2026-08-26 05:59:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001438,2026-08-26 05:59:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001439,2026-08-26 05:59:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001440,2026-08-26 05:59:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001441,2026-08-26 06:00:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001442,2026-08-26 06:00:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001443,2026-08-26 06:00:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001444,2026-08-26 06:00:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001445,2026-08-26 06:00:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001446,2026-08-26 06:00:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001447,2026-08-26 06:00:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001448,2026-08-26 06:00:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001449,2026-08-26 06:00:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001450,2026-08-26 06:00:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001451,2026-08-26 06:00:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001452,2026-08-26 06:00:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001453,2026-08-26 06:01:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001454,2026-08-26 06:01:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001455,2026-08-26 06:01:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001456,2026-08-26 06:01:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001457,2026-08-26 06:01:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001458,2026-08-26 06:01:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001459,2026-08-26 06:01:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001460,2026-08-26 06:01:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001461,2026-08-26 06:01:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001462,2026-08-26 06:01:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001463,2026-08-26 06:01:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001464,2026-08-26 06:01:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001465,2026-08-26 06:02:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001466,2026-08-26 06:02:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001467,2026-08-26 06:02:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001468,2026-08-26 06:02:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001469,2026-08-26 06:02:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001470,2026-08-26 06:02:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001471,2026-08-26 06:02:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001472,2026-08-26 06:02:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001473,2026-08-26 06:02:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001474,2026-08-26 06:02:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001475,2026-08-26 06:02:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001476,2026-08-26 06:02:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001477,2026-08-26 06:03:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001478,2026-08-26 06:03:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001479,2026-08-26 06:03:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001480,2026-08-26 06:03:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001481,2026-08-26 06:03:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001482,2026-08-26 06:03:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001483,2026-08-26 06:03:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001484,2026-08-26 06:03:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001485,2026-08-26 06:03:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001486,2026-08-26 06:03:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001487,2026-08-26 06:03:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001488,2026-08-26 06:03:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001489,2026-08-26 06:04:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001490,2026-08-26 06:04:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001491,2026-08-26 06:04:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001492,2026-08-26 06:04:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001493,2026-08-26 06:04:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001494,2026-08-26 06:04:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001495,2026-08-26 06:04:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001496,2026-08-26 06:04:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001497,2026-08-26 06:04:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001498,2026-08-26 06:04:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001499,2026-08-26 06:04:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001500,2026-08-26 06:04:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001501,2026-08-26 06:05:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001502,2026-08-26 06:05:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001503,2026-08-26 06:05:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001504,2026-08-26 06:05:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001505,2026-08-26 06:05:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001506,2026-08-26 06:05:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001507,2026-08-26 06:05:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001508,2026-08-26 06:05:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001509,2026-08-26 06:05:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001510,2026-08-26 06:05:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001511,2026-08-26 06:05:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001512,2026-08-26 06:05:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001513,2026-08-26 06:06:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001514,2026-08-26 06:06:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001515,2026-08-26 06:06:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001516,2026-08-26 06:06:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001517,2026-08-26 06:06:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001518,2026-08-26 06:06:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001519,2026-08-26 06:06:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001520,2026-08-26 06:06:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001521,2026-08-26 06:06:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001522,2026-08-26 06:06:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001523,2026-08-26 06:06:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001524,2026-08-26 06:06:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001525,2026-08-26 06:07:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001526,2026-08-26 06:07:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001527,2026-08-26 06:07:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001528,2026-08-26 06:07:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001529,2026-08-26 06:07:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001530,2026-08-26 06:07:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001531,2026-08-26 06:07:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001532,2026-08-26 06:07:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001533,2026-08-26 06:07:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001534,2026-08-26 06:07:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001535,2026-08-26 06:07:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001536,2026-08-26 06:07:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001537,2026-08-26 06:08:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001538,2026-08-26 06:08:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001539,2026-08-26 06:08:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001540,2026-08-26 06:08:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001541,2026-08-26 06:08:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001542,2026-08-26 06:08:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001543,2026-08-26 06:08:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001544,2026-08-26 06:08:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001545,2026-08-26 06:08:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001546,2026-08-26 06:08:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001547,2026-08-26 06:08:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001548,2026-08-26 06:08:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001549,2026-08-26 06:09:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001550,2026-08-26 06:09:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001551,2026-08-26 06:09:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001552,2026-08-26 06:09:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001553,2026-08-26 06:09:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001554,2026-08-26 06:09:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001555,2026-08-26 06:09:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001556,2026-08-26 06:09:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001557,2026-08-26 06:09:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001558,2026-08-26 06:09:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001559,2026-08-26 06:09:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001560,2026-08-26 06:09:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001561,2026-08-26 06:10:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001562,2026-08-26 06:10:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001563,2026-08-26 06:10:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001564,2026-08-26 06:10:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001565,2026-08-26 06:10:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001566,2026-08-26 06:10:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001567,2026-08-26 06:10:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001568,2026-08-26 06:10:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001569,2026-08-26 06:10:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001570,2026-08-26 06:10:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001571,2026-08-26 06:10:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001572,2026-08-26 06:10:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001573,2026-08-26 06:11:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001574,2026-08-26 06:11:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001575,2026-08-26 06:11:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001576,2026-08-26 06:11:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001577,2026-08-26 06:11:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001578,2026-08-26 06:11:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001579,2026-08-26 06:11:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001580,2026-08-26 06:11:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001581,2026-08-26 06:11:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001582,2026-08-26 06:11:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001583,2026-08-26 06:11:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001584,2026-08-26 06:11:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001585,2026-08-26 06:12:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001586,2026-08-26 06:12:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001587,2026-08-26 06:12:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001588,2026-08-26 06:12:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001589,2026-08-26 06:12:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001590,2026-08-26 06:12:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001591,2026-08-26 06:12:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001592,2026-08-26 06:12:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001593,2026-08-26 06:12:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001594,2026-08-26 06:12:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001595,2026-08-26 06:12:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001596,2026-08-26 06:12:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001597,2026-08-26 06:13:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001598,2026-08-26 06:13:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001599,2026-08-26 06:13:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001600,2026-08-26 06:13:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001601,2026-08-26 06:13:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001602,2026-08-26 06:13:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001603,2026-08-26 06:13:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001604,2026-08-26 06:13:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001605,2026-08-26 06:13:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001606,2026-08-26 06:13:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001607,2026-08-26 06:13:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001608,2026-08-26 06:13:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001609,2026-08-26 06:14:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001610,2026-08-26 06:14:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001611,2026-08-26 06:14:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001612,2026-08-26 06:14:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001613,2026-08-26 06:14:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001614,2026-08-26 06:14:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001615,2026-08-26 06:14:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001616,2026-08-26 06:14:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001617,2026-08-26 06:14:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001618,2026-08-26 06:14:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001619,2026-08-26 06:14:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001620,2026-08-26 06:14:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001621,2026-08-26 06:15:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001622,2026-08-26 06:15:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001623,2026-08-26 06:15:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001624,2026-08-26 06:15:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001625,2026-08-26 06:15:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001626,2026-08-26 06:15:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001627,2026-08-26 06:15:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001628,2026-08-26 06:15:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001629,2026-08-26 06:15:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001630,2026-08-26 06:15:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001631,2026-08-26 06:15:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001632,2026-08-26 06:15:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001633,2026-08-26 06:16:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001634,2026-08-26 06:16:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001635,2026-08-26 06:16:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001636,2026-08-26 06:16:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001637,2026-08-26 06:16:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001638,2026-08-26 06:16:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001639,2026-08-26 06:16:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001640,2026-08-26 06:16:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001641,2026-08-26 06:16:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001642,2026-08-26 06:16:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001643,2026-08-26 06:16:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001644,2026-08-26 06:16:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001645,2026-08-26 06:17:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001646,2026-08-26 06:17:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001647,2026-08-26 06:17:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001648,2026-08-26 06:17:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001649,2026-08-26 06:17:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001650,2026-08-26 06:17:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001651,2026-08-26 06:17:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001652,2026-08-26 06:17:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001653,2026-08-26 06:17:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001654,2026-08-26 06:17:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001655,2026-08-26 06:17:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001656,2026-08-26 06:17:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001657,2026-08-26 06:18:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001658,2026-08-26 06:18:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001659,2026-08-26 06:18:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001660,2026-08-26 06:18:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001661,2026-08-26 06:18:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001662,2026-08-26 06:18:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001663,2026-08-26 06:18:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001664,2026-08-26 06:18:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001665,2026-08-26 06:18:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
MS001666,2026-08-26 06:18:45+00:00,S10,10,S09,S11,60.0,56.8,1,ACTIVE
MS001667,2026-08-26 06:18:50+00:00,S11,11,S10,S12,60.0,56.48,1,ACTIVE
MS001668,2026-08-26 06:18:55+00:00,S12,12,S11,,60.0,58.71,1,ACTIVE
MS001669,2026-08-26 06:19:00+00:00,S01,1,,S02,60.0,58.1,1,ACTIVE
MS001670,2026-08-26 06:19:05+00:00,S02,2,S01,S03,60.0,56.76,1,ACTIVE
MS001671,2026-08-26 06:19:10+00:00,S03,3,S02,S04,60.0,58.43,1,ACTIVE
MS001672,2026-08-26 06:19:15+00:00,S04,4,S03,S05,60.0,57.79,1,ACTIVE
MS001673,2026-08-26 06:19:20+00:00,S05,5,S04,S06,60.0,55.38,1,ACTIVE
MS001674,2026-08-26 06:19:25+00:00,S06,6,S05,S07,60.0,58.9,1,ACTIVE
MS001675,2026-08-26 06:19:30+00:00,S07,7,S06,S08,60.0,58.04,1,ACTIVE
MS001676,2026-08-26 06:19:35+00:00,S08,8,S07,S09,60.0,58.14,1,ACTIVE
MS001677,2026-08-26 06:19:40+00:00,S09,9,S08,S10,60.0,55.51,1,ACTIVE
